1000
0	15.5723	2.12834e-13
1	15.6563	2.14231e-13
2	15.7063	2.15586e-13
3	15.767	2.13213e-13
4	15.8767	2.20291e-13
5	16.0345	2.10313e-13
6	16.1976	2.06577e-13
7	16.3127	2.11998e-13
8	16.3576	2.20508e-13
9	16.3635	2.0815e-13
10	16.3986	2.02561e-13
11	16.5209	2.38287e-13
12	16.7348	1.99612e-13
13	16.9808	1.7703e-13
14	17.1707	1.96466e-13
15	17.2459	1.96775e-13
16	17.22	2.12504e-13
17	17.1756	1.72733e-13
18	17.2141	1.85653e-13
19	17.3899	2.07448e-13
20	17.6723	1.69306e-13
21	17.9621	1.91102e-13
22	18.1531	2.23795e-13
23	18.1997	2.32558e-13
24	18.1465	1.3431e-13
25	18.101	1.43354e-13
26	18.1654	1.31333e-13
27	18.3726	1.70093e-13
28	18.667	1.63689e-13
29	18.9418	6.21277e-14
30	19.1073	9.9483e-14
31	19.146	1.81159e-13
32	19.1197	1.54533e-13
33	19.126	1.68576e-13
34	19.2342	9.22928e-14
35	19.4443	9.02706e-14
36	19.6929	1.05269e-13
37	19.8996	8.50464e-14
38	20.0206	1.35715e-13
39	20.0736	5.54993e-14
40	20.1188	4.72979e-14
41	20.2134	3.30299e-14
42	20.3714	1.05831e-13
43	20.5586	7.38118e-14
44	20.7219	4.53881e-14
45	20.8315	3.9209e-14
46	20.9034	1.25491e-13
47	20.9859	1.9773e-14
48	21.1211	-6.01055e-14
49	21.31	9.74046e-14
50	21.508	2.51657e-14
51	21.6563	-1.69643e-14
52	21.7259	-1.52791e-14
53	21.7435	-4.99943e-14
54	21.7775	-1.4268e-14
55	21.8928	-9.96515e-14
56	22.1036	6.41499e-14
57	22.3593	-1.12796e-13
58	22.5735	-1.84361e-13
59	22.6804	-3.59509e-14
60	22.6798	-2.37838e-13
61	22.6411	-8.21254e-14
62	22.6603	-7.52723e-15
63	22.7992	-7.6171e-14
64	23.0447	-4.62868e-14
65	23.3159	-1.28862e-13
66	23.5152	5.6398e-14
67	23.5895	-1.44028e-13
68	23.5628	-8.04402e-14
69	23.5197	-3.3367e-14
70	23.5507	-2.95472e-13
71	23.6964	-6.06672e-14
72	23.9248	-1.42119e-13
73	24.1553	-2.25367e-13
74	24.3114	-1.47848e-13
75	24.3677	-1.26502e-13
76	24.3608	-9.527e-14
77	24.3607	-2.79069e-13
78	24.4235	-2.36377e-13
79	24.5584	-1.45152e-13
80	24.7273	-2.46039e-13
81	24.8765	-2.36377e-13
82	24.9731	-4.92303e-13
83	25.0244	-1.84473e-13
84	25.0666	7.41488e-15
85	25.1343	-3.64902e-13
86	25.2353	-1.99078e-13
87	25.3477	-8.08896e-15
88	25.4395	-5.22187e-13
89	25.4964	-3.88719e-13
90	25.534	-2.10987e-13
91	25.5865	-2.2357e-13
92	25.6797	-2.28963e-13
93	25.8088	-2.47387e-13
94	25.9385	-2.14582e-13
95	26.0261	-6.35657e-13
96	26.0524	-4.78597e-13
97	26.0382	-2.76822e-13
98	26.0332	-1.10999e-13
99	26.0846	-6.56105e-14
100	26.205	-3.0783e-14
101	26.3625	-2.80867e-13
102	26.4993	-4.66239e-13
103	26.5682	-2.69632e-13
104	26.562	-7.97661e-14
105	26.5184	7.21266e-14
106	26.4961	-3.02437e-13
107	26.539	-3.14571e-13
108	26.6501	-3.22435e-13
109	26.792	-5.92516e-13
110	26.9112	-2.84237e-13
111	26.9704	-1.30322e-13
112	26.9689	1.19986e-13
113	26.9389	-1.45152e-13
114	26.9237	-5.36568e-13
115	26.9516	-1.02235e-13
116	27.0231	-5.49151e-13
117	27.115	-1.38186e-13
118	27.1979	-1.37737e-13
119	27.2529	5.61733e-14
120	27.2786	-8.14513e-13
121	27.287	-2.8963e-13
122	27.2929	-1.0965e-13
123	27.3061	-3.58611e-13
124	27.3297	-1.9391e-13
125	27.3628	-1.37063e-13
126	27.4041	-1.01786e-13
127	27.4516	-3.27603e-13
128	27.5004	-1.48298e-13
129	27.5425	-1.45826e-13
130	27.5691	-4.0647e-13
131	27.577	-7.90921e-14
132	27.572	2.51207e-13
133	27.5672	-5.72294e-13
134	27.5758	-3.91416e-13
135	27.6039	-3.83102e-13
136	27.6462	1.75486e-13
137	27.6905	-1.76384e-13
138	27.7247	7.36994e-14
139	27.7433	7.86427e-14
140	27.7485	-5.96336e-13
141	27.7457	-5.70047e-13
142	27.7395	7.39241e-14
143	27.7324	1.28974e-13
144	27.7281	-1.3886e-13
145	27.7337	-1.23581e-13
146	27.7576	-3.77035e-13
147	27.8017	-3.09178e-13
148	27.8542	-1.2111e-13
149	27.8907	6.62845e-14
150	27.8862	1.02235e-13
151	27.834	-1.38186e-13
152	27.7562	5.68474e-14
153	27.6973	8.22378e-14
154	27.6992	-3.04235e-13
155	27.7727	-1.52117e-13
156	27.8837	-6.62845e-14
157	27.9683	-2.0537e-13
158	27.9702	1.22008e-13
159	27.8776	-6.35882e-14
160	27.7363	-4.33658e-14
161	27.6255	-3.41309e-13
162	27.6099	-1.27851e-13
163	27.6974	-1.28075e-14
164	27.8322	-7.98335e-13
165	27.9276	-1.60206e-13
166	27.9211	1.87619e-13
167	27.8139	7.80585e-13
168	27.6692	5.00841e-13
169	27.569	-7.83056e-13
170	27.5601	-2.3458e-13
171	27.6248	-4.0692e-13
172	27.6982	9.43712e-14
173	27.7175	-1.37737e-13
174	27.6685	3.66924e-13
175	27.5927	1.26278e-13
176	27.5503	-7.67103e-13
177	27.5669	3.28502e-13
178	27.6058	-2.13459e-13
179	27.594	3.18615e-13
180	27.4839	1.25828e-13
181	27.3067	6.27793e-13
182	27.1686	1.71216e-13
183	27.1817	-6.91606e-13
184	27.3718	-4.62868e-14
185	27.6314	-3.15469e-13
186	27.7663	4.85338e-14
187	27.6192	3.93663e-13
188	27.1955	1.37512e-13
189	26.6975	6.05324e-13
190	26.4238	-3.83327e-13
191	26.5813	-2.47163e-14
192	27.1244	-2.31434e-13
193	27.7401	2.52555e-13
194	28.0121	4.04448e-15
195	27.6815	-1.89641e-13
196	26.8419	2.94348e-13
197	25.9298	-4.35006e-13
198	25.4878	4.45342e-13
199	25.8277	8.1339e-14
200	26.801	3.8827e-13
201	27.8398	3.03336e-13
202	28.2715	1.03359e-13
203	27.7334	3.39287e-13
204	26.4331	-1.28075e-13
205	25.0726	1.39759e-13
206	24.4535	1.64925e-13
207	24.9852	2.4896e-13
208	26.3991	3.92764e-13
209	27.8619	3.19514e-13
210	28.4502	6.25996e-13
211	27.7128	-2.26491e-13
212	25.9793	1.59532e-13
213	24.2059	5.97684e-14
214	23.4271	3.64003e-14
215	24.1283	2.46713e-13
216	25.9224	-4.49387e-16
217	27.7432	1.82451e-13
218	28.4608	-5.15896e-13
219	27.5631	4.1748e-13
220	25.489	1.10549e-13
221	23.3984	-2.42669e-14
222	22.4987	2.40871e-13
223	23.3208	2.25143e-13
224	25.3814	4.07144e-13
225	27.4465	-2.32333e-13
226	28.2507	-4.04448e-14
227	27.2524	-5.16795e-14
228	24.9696	-1.42456e-13
229	22.6904	1.63577e-13
230	21.7184	5.97684e-14
231	22.5999	4.43994e-13
232	24.7916	-4.35905e-14
233	26.9722	1.26727e-13
234	27.8178	4.31411e-14
235	26.7833	-1.73463e-13
236	24.4272	1.10549e-13
237	22.0855	1.85597e-13
238	21.0863	3.89169e-13
239	21.9698	7.5497e-14
240	24.172	-3.34344e-13
241	26.3588	1.5414e-13
242	27.2099	-5.84203e-15
243	26.1925	1.91439e-13
244	23.8677	1.07853e-13
245	21.556	3.41534e-14
246	20.5604	1.69868e-13
247	21.4064	4.49387e-15
248	23.5421	-1.48298e-14
249	25.6697	-2.70081e-13
250	26.5079	-1.59532e-13
251	25.5378	1.16391e-13
252	23.2973	-1.1729e-13
253	21.0578	-3.59509e-14
254	20.078	-2.92101e-14
255	20.8724	1.34816e-15
256	22.9194	-3.59509e-14
257	24.9744	-4.7635e-14
258	25.7987	-1.70767e-13
259	24.8798	-2.11212e-13
260	22.7227	-4.53881e-14
261	20.5489	4.98819e-14
262	19.5816	1.07853e-14
263	20.3347	-5.66227e-14
264	22.318	-7.19019e-14
265	24.3275	-5.07807e-14
266	25.1486	-1.47399e-13
267	24.2638	-2.06718e-13
268	22.1517	-5.84203e-14
269	20.0066	2.96595e-14
270	19.041	1.6852e-13
271	19.7786	8.98773e-15
272	21.7477	-2.07617e-13
273	23.7562	2.24693e-14
274	24.5867	-1.61779e-13
275	23.7088	-1.43804e-13
276	21.592	-2.15256e-13
277	19.4338	-8.1339e-14
278	18.4616	-5.07807e-14
279	19.2123	-8.53835e-14
280	21.2141	4.53881e-14
281	23.2579	-2.49859e-13
282	24.1034	-1.33917e-13
283	23.2082	-2.60195e-13
284	21.0509	-2.52106e-13
285	18.8561	-4.50285e-13
286	17.878	-2.0537e-13
287	18.662	1.48747e-13
288	20.7195	-1.34367e-13
289	22.8091	-1.47399e-13
290	23.6643	-3.87371e-13
291	22.7394	-1.92338e-13
292	20.5353	3.9546e-14
293	18.309	-1.22683e-13
294	17.3361	-4.85338e-14
295	18.1588	-1.87844e-13
296	20.2637	-1.0246e-13
297	22.3811	-4.92528e-13
298	23.2315	-3.3704e-13
299	22.2797	-4.89831e-14
300	20.0508	-3.01089e-13
301	17.8222	4.1748e-13
302	16.8715	1.25379e-13
303	17.7243	2.04471e-13
304	19.8454	-2.53903e-13
305	21.9557	-4.21075e-13
306	22.7853	-2.1256e-13
307	21.8204	4.26917e-14
308	19.6029	1.33468e-13
309	17.4082	-9.34724e-14
310	16.4936	9.16749e-14
311	17.3603	4.49836e-13
312	19.4629	-5.39264e-15
313	21.535	-2.82664e-13
314	22.3351	-2.18851e-13
315	21.374	1.35265e-13
316	19.197	-3.02437e-13
317	17.0583	-8.49341e-14
318	16.1825	1.95483e-13
319	17.0488	-1.28075e-13
320	19.1148	-2.5615e-14
321	21.1404	1.73463e-13
322	21.9163	2.95247e-13
323	20.9702	-3.72542e-13
324	18.839	1.64026e-13
325	16.7498	4.59723e-13
326	15.9006	2.97719e-13
327	16.761	-1.03966e-12
328	18.8008	1.18885e-12
329	20.8029	-6.51161e-13
330	21.5747	-1.73688e-13
331	20.6444	2.52331e-13
332	18.5353	-2.2739e-13
333	16.46	2.28064e-13
334	15.6129	-1.30861e-12
335	16.4729	1.34838e-12
336	18.5227	-7.6598e-13
337	20.5479	-1.16616e-13
338	21.3442	1.55825e-12
339	20.4212	3.15245e-13
340	18.2923	5.63082e-13
341	16.1809	-2.33456e-13
342	15.3085	1.10909e-12
343	16.1806	-4.16806e-13
344	18.2846	1.26502e-13
345	20.3823	1.56813e-12
346	21.2285	1.61779e-13
347	20.3016	-1.8717e-13
348	18.1157	-6.01729e-13
349	15.9294	3.55015e-13
350	15.0143	1.13245e-13
351	15.9086	-6.92055e-14
352	18.0936	1.75328e-12
353	20.2881	2.06044e-13
354	21.1941	-1.05381e-13
355	20.2594	-1.04437e-12
356	18.0094	8.25748e-13
357	15.747	-1.4268e-13
358	14.7926	-3.61532e-13
359	15.7077	2.65812e-12
360	17.9595	1.35939e-13
361	20.2279	9.10682e-13
362	21.1787	-1.12886e-12
363	20.2477	8.19007e-13
364	17.9749	9.05514e-14
365	15.6885	-6.10717e-13
366	14.7244	2.51342e-12
367	15.6411	-5.39264e-15
368	17.8936	4.35006e-13
369	20.158	-1.27087e-12
370	21.113	4.56577e-13
371	20.2153	-9.26635e-13
372	18.0113	3.74788e-13
373	15.8046	1.58858e-12
374	14.8831	-4.74328e-13
375	15.7648	2.47837e-13
376	17.9076	3.19065e-13
377	20.0463	1.21671e-12
378	20.9468	-8.54284e-13
379	20.1263	-9.66181e-14
380	18.1159	2.00314e-12
381	16.1231	8.94729e-13
382	15.3076	5.92516e-13
383	16.1079	1.32524e-12
384	18.0112	1.23334e-12
385	19.8876	-3.77485e-13
386	20.671	-2.75923e-13
387	19.9749	1.09875e-12
388	18.2854	5.30726e-13
389	16.6372	-1.04482e-13
390	15.986	1.18301e-12
391	16.6608	1.69419e-13
392	18.2097	-4.35231e-13
393	19.7088	-3.02662e-13
394	20.3253	1.42074e-12
395	19.7911	1.74362e-13
396	18.5169	-4.6152e-13
397	17.3045	8.04177e-13
398	16.8553	8.85741e-13
399	17.3759	-4.53656e-13
400	18.503	-2.61768e-13
401	19.5633	2.37411e-12
402	19.9894	-4.04448e-14
403	19.6338	1.03426e-12
404	18.8092	3.11874e-13
405	18.0586	1.66745e-12
406	17.8179	4.31411e-14
407	18.1799	-1.50297e-12
408	18.8847	1.56611e-12
409	19.5156	2.71879e-14
410	19.7599	7.72945e-14
411	19.573	4.43545e-13
412	19.1627	4.76125e-13
413	18.8279	-9.38769e-13
414	18.7704	8.33612e-14
415	18.9948	1.14796e-12
416	19.3431	-1.23806e-13
417	19.6207	6.72732e-13
418	19.7206	2.19975e-13
419	19.669	1.12347e-12
420	19.5788	-1.10414e-12
421	19.5563	1.43287e-12
422	19.6325	1.76856e-12
423	19.7594	1.77508e-13
424	19.8632	6.62171e-13
425	19.9074	5.57914e-13
426	19.9175	8.96526e-13
427	19.954	-1.15021e-12
428	20.0588	3.73553e-13
429	20.2178	7.02728e-13
430	20.3681	8.54958e-14
431	20.4445	-4.62756e-13
432	20.4293	3.29962e-13
433	20.3693	-2.27053e-13
434	20.3464	-8.14289e-13
435	20.4237	1.11594e-12
436	20.6025	1.06168e-12
437	20.8201	-2.73339e-13
438	20.99	2.66823e-13
439	21.0565	3.52319e-13
440	21.0278	6.08582e-13
441	20.9686	-8.1148e-13
442	20.9578	8.33275e-13
443	21.041	1.57825e-12
444	21.2062	-3.47264e-13
445	21.3967	5.03201e-13
446	21.549	-9.57868e-13
447	21.6294	-1.04707e-13
448	21.6489	-1.05156e-12
449	21.6498	-3.1165e-13
450	21.6761	4.63093e-13
451	21.7496	-3.58948e-13
452	21.8629	-5.44994e-13
453	21.9912	8.98773e-16
454	22.1101	-4.09054e-13
455	22.2082	-1.01045e-12
456	22.288	7.42162e-13
457	22.3581	4.26356e-13
458	22.4253	-2.48623e-13
459	22.4926	4.56802e-13
460	22.5623	-1.12234e-13
461	22.6386	2.84125e-13
462	22.7274	-9.58766e-13
463	22.8312	4.56465e-13
464	22.9448	1.02123e-12
465	23.0563	-2.98168e-13
466	23.1531	-9.20737e-13
467	23.2298	-1.43691e-12
468	23.292	-5.33759e-13
469	23.3528	-8.65631e-13
470	23.4255	-5.64711e-13
471	23.5161	-1.14594e-14
472	23.6215	-3.43107e-13
473	23.7332	1.05999e-13
474	23.843	-3.39793e-13
475	23.9457	-7.00762e-13
476	24.0392	-1.12066e-12
477	24.122	3.02662e-13
478	24.1934	-2.55027e-13
479	24.2564	-1.88068e-13
480	24.321	7.60081e-13
481	24.4022	-4.33433e-13
482	24.5117	4.13155e-13
483	24.6482	-2.99235e-13
484	24.7927	4.64947e-13
485	24.9154	6.25181e-13
486	24.9933	-1.36967e-12
487	25.0268	-6.47201e-13
488	25.0445	-3.41674e-13
489	25.0896	-1.10861e-12
490	25.1945	-3.61026e-13
491	25.3582	-4.39219e-13
492	25.5434	-2.76527e-13
493	25.6962	-1.43663e-13
494	25.7793	-3.501e-13
495	25.7958	-6.8068e-14
496	25.7897	-1.18281e-12
497	25.8199	-3.21705e-13
498	25.9242	-1.38766e-13
499	26.0952	-3.31519e-13
500	26.2852	-7.87755e-13
501	26.4362	5.42129e-13
502	26.5164	9.39043e-14
503	26.5386	-3.22084e-14
504	26.5503	-2.17616e-13
505	26.6015	-3.42812e-13
506	26.7128	-3.34863e-13
507	26.8648	-1.44401e-12
508	27.0143	-3.76614e-13
509	27.1257	-6.5911e-13
510	27.1942	-9.02425e-13
511	27.2462	-9.22816e-13
512	27.3162	-1.04685e-12
513	27.4201	-3.87034e-14
514	27.5433	-2.51853e-13
515	27.6535	-2.64942e-13
516	27.7283	-5.57773e-13
517	27.7752	3.87203e-13
518	27.829	-1.09089e-12
519	27.9263	2.7407e-13
520	28.0747	-1.21312e-12
521	28.242	-4.07818e-14
522	28.3738	-5.58307e-13
523	28.4318	-3.72935e-13
524	28.4246	6.70766e-13
525	28.4084	-9.67923e-13
526	28.4532	-7.05706e-13
527	28.5961	-1.03674e-12
528	28.8118	-6.59643e-13
529	29.0243	-1.40742e-12
530	29.1525	-2.16267e-14
531	29.1642	-1.52483e-12
532	29.0997	-9.81011e-13
533	29.0496	-2.01084e-12
534	29.0986	-6.45319e-13
535	29.271	8.36533e-13
536	29.5137	-1.17683e-12
537	29.7291	3.4086e-13
538	29.8364	-4.88708e-14
539	29.8222	-4.52869e-13
540	29.7482	-5.19154e-13
541	29.7108	-5.37466e-13
542	29.7793	-4.85338e-13
543	29.9536	-8.14513e-14
544	30.1678	7.37331e-13
545	30.3356	3.04909e-13
546	30.406	-1.44365e-12
547	30.3935	-1.31198e-12
548	30.3632	-1.67284e-13
549	30.3837	-9.29893e-13
550	30.4816	-6.13076e-13
551	30.6281	-4.60284e-13
552	30.7639	-3.8636e-13
553	30.8446	-1.99359e-12
554	30.871	-1.04584e-12
555	30.8854	1.38636e-13
556	30.9363	2.75137e-13
557	31.0399	-1.7953e-13
558	31.1664	-1.15605e-13
559	31.2627	1.11616e-12
560	31.2944	-1.79755e-12
561	31.2759	3.89955e-13
562	31.2641	-1.40467e-12
563	31.3192	7.95414e-13
564	31.4588	-8.94504e-13
565	31.6392	-6.82955e-13
566	31.7802	4.58824e-13
567	31.8184	-2.36108e-12
568	31.7543	-8.426e-14
569	31.6576	-1.00022e-12
570	31.6257	5.21176e-13
571	31.7198	-1.55937e-12
572	31.922	6.81046e-13
573	32.1422	-1.17166e-12
574	32.2738	-1.10976e-12
575	32.2622	-1.74407e-12
576	32.1412	-5.03987e-13
577	32.0136	4.21749e-13
578	31.9865	-1.14661e-12
579	32.1036	1.25828e-12
580	32.3178	2.88057e-13
581	32.5224	-6.76327e-13
582	32.6187	-4.90506e-13
583	32.5775	-3.46927e-13
584	32.4549	-1.23918e-12
585	32.353	-8.46195e-13
586	32.354	-1.3039e-12
587	32.4697	-3.5187e-13
588	32.6395	-4.73878e-13
589	32.7745	-8.28444e-13
590	32.8159	3.2603e-13
591	32.7699	-1.60993e-12
592	32.6971	-4.52532e-13
593	32.6664	7.57217e-14
594	32.7084	4.19053e-13
595	32.7987	-2.27659e-12
596	32.8816	-5.07807e-13
597	32.9133	-1.50365e-12
598	32.8937	-4.64666e-13
599	32.8636	1.829e-13
600	32.8702	3.88719e-13
601	32.9289	1.7007e-12
602	33.0098	-1.93214e-12
603	33.0588	9.40791e-13
604	33.0401	-1.0783e-12
605	32.9668	-7.63283e-13
606	32.8964	-1.89394e-12
607	32.8923	1.75935e-13
608	32.9767	-1.13201e-12
609	33.1099	-1.37872e-12
610	33.2123	5.48252e-13
611	33.2159	-7.28456e-13
612	33.1127	-2.01101e-13
613	32.9645	-1.46478e-12
614	32.8666	-2.41995e-13
615	32.8863	-2.38265e-12
616	33.0181	-1.18189e-12
617	33.1836	-1.3704e-12
618	33.2805	-3.0064e-13
619	33.2463	1.1383e-12
620	33.0992	-8.69563e-13
621	32.9264	7.81933e-14
622	32.8297	-8.92931e-13
623	32.8615	-7.25759e-13
624	32.9939	-2.30535e-13
625	33.1379	-4.52532e-13
626	33.201	-1.90517e-12
627	33.1436	-7.13626e-13
628	33.001	-2.45859e-12
629	32.8562	-1.55488e-12
630	32.786	-1.19312e-13
631	32.8141	-4.8736e-13
632	32.9015	7.82607e-13
633	32.9772	-1.24345e-12
634	32.986	-1.87394e-13
635	32.9209	-1.42613e-12
636	32.8215	-1.05359e-12
637	32.7416	-2.0874e-12
638	32.7118	6.57677e-13
639	32.7223	-1.34996e-12
640	32.7358	-2.50758e-13
641	32.7189	3.22884e-13
642	32.6667	-9.65957e-13
643	32.6046	2.35928e-13
644	32.5651	-1.83754e-12
645	32.5602	3.7344e-13
646	32.5696	-1.49556e-12
647	32.5553	-4.68036e-13
648	32.491	-1.47534e-12
649	32.3854	-1.12324e-12
650	32.2808	-2.31277e-12
651	32.2249	-1.19537e-12
652	32.2367	-1.44276e-12
653	32.2891	1.95461e-12
654	32.3227	1.72812e-12
655	32.2839	-5.3859e-13
656	32.161	-3.9901e-12
657	31.9956	2.35479e-13
658	31.8585	2.00876e-13
659	31.8053	-2.12133e-12
660	31.8407	-2.19054e-12
661	31.9136	1.98067e-12
662	31.9481	1.99977e-14
663	31.8905	-3.48387e-12
664	31.7419	7.40814e-13
665	31.5578	5.16795e-13
666	31.4129	-2.83293e-12
667	31.3556	-1.78744e-12
668	31.3802	2.10965e-12
669	31.4323	-2.13459e-14
670	31.4438	-3.0601e-12
671	31.3745	-3.21401e-12
672	31.2332	7.90921e-13
673	31.0688	-1.21582e-12
674	30.9378	-1.33086e-12
675	30.8706	-5.21289e-13
676	30.8568	-2.58892e-12
